path,label
data3/for_place_least/0/24/136.jpg,0
data3/for_place_least/0/24/52.jpg,0
data3/for_place_least/0/24/014.jpg,0
data3/for_place_least/0/24/30.jpg,0
data3/for_place_least/0/24/101.jpg,0
data3/for_place_least/0/24/64.jpg,0
data3/for_place_least/0/24/67.jpg,0
data3/for_place_least/0/24/62.jpg,0
data3/for_place_least/0/24/75.jpg,0
data3/for_place_least/0/24/0112.jpg,0
data3/for_place_least/0/24/99.jpg,0
data3/for_place_least/0/24/0134.jpg,0
data3/for_place_least/0/24/58.jpg,0
data3/for_place_least/0/24/025.jpg,0
data3/for_place_least/0/24/25.jpg,0
data3/for_place_least/0/24/0111.jpg,0
data3/for_place_least/0/24/16.jpg,0
data3/for_place_least/0/24/018.jpg,0
data3/for_place_least/0/24/040.jpg,0
data3/for_place_least/0/24/084.jpg,0
data3/for_place_least/0/24/062.jpg,0
data3/for_place_least/0/24/13.jpg,0
data3/for_place_least/0/24/133.jpg,0
data3/for_place_least/0/24/0141.jpg,0
data3/for_place_least/0/24/0143.jpg,0
data3/for_place_least/0/24/33.jpg,0
data3/for_place_least/0/24/137.jpg,0
data3/for_place_least/0/24/130.jpg,0
data3/for_place_least/0/24/135.jpg,0
data3/for_place_least/0/24/45.jpg,0
data3/for_place_least/0/24/052.jpg,0
data3/for_place_least/0/24/099.jpg,0
data3/for_place_least/0/24/86.jpg,0
data3/for_place_least/0/24/2.jpg,0
data3/for_place_least/0/24/142.jpg,0
data3/for_place_least/0/24/145.jpg,0
data3/for_place_least/0/24/0148.jpg,0
data3/for_place_least/0/24/096.jpg,0
data3/for_place_least/0/24/098.jpg,0
data3/for_place_least/0/24/36.jpg,0
data3/for_place_least/0/24/048.jpg,0
data3/for_place_least/0/24/152.jpg,0
data3/for_place_least/0/24/90.jpg,0
data3/for_place_least/0/24/038.jpg,0
data3/for_place_least/0/24/132.jpg,0
data3/for_place_least/0/24/48.jpg,0
data3/for_place_least/0/24/24.jpg,0
data3/for_place_least/0/24/50.jpg,0
data3/for_place_least/0/24/0128.jpg,0
data3/for_place_least/0/24/14.jpg,0
data3/for_place_least/0/24/066.jpg,0
data3/for_place_least/0/24/96.jpg,0
data3/for_place_least/0/24/059.jpg,0
data3/for_place_least/0/24/106.jpg,0
data3/for_place_least/0/24/3.jpg,0
data3/for_place_least/0/24/097.jpg,0
data3/for_place_least/0/24/0113.jpg,0
data3/for_place_least/0/24/0100.jpg,0
data3/for_place_least/0/24/0107.jpg,0
data3/for_place_least/0/24/0127.jpg,0
data3/for_place_least/0/24/119.jpg,0
data3/for_place_least/0/24/069.jpg,0
data3/for_place_least/0/24/02.jpg,0
data3/for_place_least/0/24/0105.jpg,0
data3/for_place_least/0/24/034.jpg,0
data3/for_place_least/0/24/0110.jpg,0
data3/for_place_least/0/24/143.jpg,0
data3/for_place_least/0/24/055.jpg,0
data3/for_place_least/0/24/094.jpg,0
data3/for_place_least/0/24/11.jpg,0
data3/for_place_least/0/24/073.jpg,0
data3/for_place_least/0/24/0140.jpg,0
data3/for_place_least/0/24/53.jpg,0
data3/for_place_least/0/24/103.jpg,0
data3/for_place_least/0/24/87.jpg,0
data3/for_place_least/0/24/118.jpg,0
data3/for_place_least/0/24/05.jpg,0
data3/for_place_least/0/24/033.jpg,0
data3/for_place_least/0/24/0146.jpg,0
data3/for_place_least/0/24/98.jpg,0
data3/for_place_least/0/24/20.jpg,0
data3/for_place_least/0/24/026.jpg,0
data3/for_place_least/0/24/92.jpg,0
data3/for_place_least/0/24/134.jpg,0
data3/for_place_least/0/24/0102.jpg,0
data3/for_place_least/0/24/1.jpg,0
data3/for_place_least/0/24/129.jpg,0
data3/for_place_least/0/24/131.jpg,0
data3/for_place_least/0/24/0114.jpg,0
data3/for_place_least/0/24/17.jpg,0
data3/for_place_least/0/24/82.jpg,0
data3/for_place_least/0/24/124.jpg,0
data3/for_place_least/0/24/107.jpg,0
data3/for_place_least/0/24/40.jpg,0
data3/for_place_least/0/24/85.jpg,0
data3/for_place_least/0/24/0116.jpg,0
data3/for_place_least/0/24/15.jpg,0
data3/for_place_least/0/24/021.jpg,0
data3/for_place_least/0/24/036.jpg,0
data3/for_place_least/0/24/18.jpg,0
data3/for_place_least/0/24/10.jpg,0
data3/for_place_least/0/24/0104.jpg,0
data3/for_place_least/0/24/77.jpg,0
data3/for_place_least/0/24/83.jpg,0
data3/for_place_least/0/24/090.jpg,0
data3/for_place_least/0/24/0.jpg,0
data3/for_place_least/0/24/21.jpg,0
data3/for_place_least/0/24/051.jpg,0
data3/for_place_least/0/24/47.jpg,0
data3/for_place_least/0/24/0131.jpg,0
data3/for_place_least/0/24/57.jpg,0
data3/for_place_least/0/24/067.jpg,0
data3/for_place_least/0/24/0106.jpg,0
data3/for_place_least/0/24/121.jpg,0
data3/for_place_least/0/24/042.jpg,0
data3/for_place_least/0/24/93.jpg,0
data3/for_place_least/0/24/65.jpg,0
data3/for_place_least/0/24/0135.jpg,0
data3/for_place_least/0/24/123.jpg,0
data3/for_place_least/0/24/0108.jpg,0
data3/for_place_least/0/24/59.jpg,0
data3/for_place_least/0/24/34.jpg,0
data3/for_place_least/0/24/117.jpg,0
data3/for_place_least/0/24/37.jpg,0
data3/for_place_least/0/24/0147.jpg,0
data3/for_place_least/0/24/064.jpg,0
data3/for_place_least/0/24/049.jpg,0
data3/for_place_least/0/24/56.jpg,0
data3/for_place_least/0/24/141.jpg,0
data3/for_place_least/0/24/44.jpg,0
data3/for_place_least/0/24/011.jpg,0
data3/for_place_least/0/24/070.jpg,0
data3/for_place_least/0/24/80.jpg,0
data3/for_place_least/0/24/029.jpg,0
data3/for_place_least/0/24/43.jpg,0
data3/for_place_least/0/24/075.jpg,0
data3/for_place_least/0/24/116.jpg,0
data3/for_place_least/0/24/0136.jpg,0
data3/for_place_least/0/24/0124.jpg,0
data3/for_place_least/0/24/0126.jpg,0
data3/for_place_least/0/24/8.jpg,0
data3/for_place_least/0/24/039.jpg,0
data3/for_place_least/0/24/087.jpg,0
data3/for_place_least/0/24/0115.jpg,0
data3/for_place_least/0/24/95.jpg,0
data3/for_place_least/0/24/72.jpg,0
data3/for_place_least/0/24/031.jpg,0
data3/for_place_least/0/24/045.jpg,0
data3/for_place_least/0/24/49.jpg,0
data3/for_place_least/0/24/78.jpg,0
data3/for_place_least/0/24/110.jpg,0
data3/for_place_least/0/24/120.jpg,0
data3/for_place_least/0/24/19.jpg,0
data3/for_place_least/0/24/6.jpg,0
data3/for_place_least/0/24/046.jpg,0
data3/for_place_least/0/24/010.jpg,0
data3/for_place_least/0/24/114.jpg,0
data3/for_place_least/0/24/0145.jpg,0
data3/for_place_least/0/24/0129.jpg,0
data3/for_place_least/0/24/032.jpg,0
data3/for_place_least/0/24/55.jpg,0
data3/for_place_least/0/24/08.jpg,0
data3/for_place_least/0/24/71.jpg,0
data3/for_place_least/0/24/70.jpg,0
data3/for_place_least/0/24/69.jpg,0
data3/for_place_least/0/24/148.jpg,0
data3/for_place_least/0/24/144.jpg,0
data3/for_place_least/0/24/0120.jpg,0
data3/for_place_least/0/24/68.jpg,0
data3/for_place_least/0/24/149.jpg,0
data3/for_place_least/0/24/146.jpg,0
data3/for_place_least/0/24/050.jpg,0
data3/for_place_least/0/24/0142.jpg,0
data3/for_place_least/0/24/079.jpg,0
data3/for_place_least/0/24/0118.jpg,0
data3/for_place_least/0/24/5.jpg,0
data3/for_place_least/0/24/111.jpg,0
data3/for_place_least/0/24/061.jpg,0
data3/for_place_least/0/24/080.jpg,0
